Well ID,S.No,STATE,DISTRICT,BLOCK,LOCATION,LATITUDE,LONGITUDE,Year,pH,EC,CO3,HCO3,Cl,SO4,NO3,PO4,TH,Ca,Mg,Na,K,F,SiO2,TDS,U(ppb)
W221055086385501,3999.0,Odisha,Mayurbhanj,BANGIRIPOSI,Jharpokhari,"22°10'55"" N","86°38'55"" E",2021.0,7.85,365.4,0,97.3,69.1,4.1,0.8,,135.8,41.11,8.06,19.7,2.8,0.04,,,
W220516086382106,4000.0,Odisha,Mayurbhanj,BANGIRIPOSI,Kalabadia,"22°5'16"" N","86°38'22"" E",2021.0,7.45,222.4,0,19.3,51.0,1.6,23.5,,49.1,14.39,3.2,23.1,6.2,0.01,,,
W213513086554301,4001.0,Odisha,Mayurbhanj,BETA NATI,Kalana,"21°35'13"" N","86°55'43"" E",2021.0,7.79,504.4,0,89.6,135.0,0.5,0.4,,153.8,47.27,8.69,61.4,1.6,0.06,,,
W213102086315001,4002.0,Odisha,Mayurbhanj,KAPTIPADA,Kaptipada 1,"21°31'3"" N","86°31'50"" E",2021.0,8.01,315.6,0,110.3,45.0,24.2,13,,148.7,45.22,8.7,19.8,2.0,0.08,,,
W214243086373401,4003.0,Odisha,Mayurbhanj,GOPA BANDHU NAGAR,Khunta,"21°42'43"" N","86°37'34"" E",2021.0,7.87,156.3,0,95.1,11.5,22.3,1.1,,103.6,28.78,7.71,5.8,1.7,0.05,,,
W214928086492201,4004.0,Odisha,Mayurbhanj,BETA NATI,Krishnachandrap,"21°49'28"" N","86°49'22"" E",2021.0,7.58,113.6,0,44.5,21.9,1.4,6.7,,44.2,12.33,3.25,10.7,5.0,0.05,,,
W215948086415901,4005.0,Odisha,Mayurbhanj,KOLIANA,Kuchei,"21°59'48"" N","86°41'59"" E",2021.0,7.91,260.7,0,110.3,35.5,2.1,6.4,,92.3,28.78,4.97,18.0,17.8,0.04,,,
W213342086302901,4006.0,Odisha,Mayurbhanj,KAPTIPADA,Kukurdima,"21°33'43"" N","86°30'30"" E",2021.0,8.19,223.8,0,148.6,14.3,14.5,0,,105.0,24.66,10.55,18.5,9.4,0.05,,,
W220408086385501,4007.0,Odisha,Mayurbhanj,KOLIANA,Kuliana,"22°4'8"" N","86°38'55"" E",2021.0,7.79,253.6,0,75.6,43.3,7.1,29.1,,100.2,28.78,6.89,21.0,4.7,0.04,,,
W215742086504401,4008.0,Odisha,Mayurbhanj,SULIA PADA,Mundripal (Bankisole),"21°57'42"" N","86°50'45"" E",2021.0,7.98,55.7,0,16.2,7.4,3.4,6.1,,12.5,2.06,1.78,5.0,6.1,0.01,,,
W201508084582201,4009.0,Odisha,Mayurbhanj,SARAS KANA,Nuagaon,"22°14'24"" N","86°38'23"" E",2021.0,7.9,350.5,0,186.1,26.1,1.4,2.8,,148.7,22.61,22.4,18.1,1.1,0.14,,,
W215915086555701,4010.0,Odisha,Mayurbhanj,SULIA PADA,Pakatia,"21°59'15"" N","86°55'57"" E",2021.0,8,232.5,0,101.9,32.8,11.6,23.2,,99.3,32.89,4.17,25.6,3.4,0.04,,,
W214250086450601,4011.0,Odisha,Mayurbhanj,BAR SAHI,Patpur (Talpada),"21°42'50"" N","86°45'7"" E",2021.0,7.29,414.9,0,220.6,49.7,11,0,,123.1,37.0,7.45,37.6,34.4,0.15,,,
W220720086374101,4012.0,Odisha,Mayurbhanj,KOLIANA,Pathuri,"22°7'20"" N","86°37'41"" E",2021.0,7.76,730.0,0,319.0,54.0,34,1.6,,256.0,47.0,34.0,44.6,7.7,0.51,,,
W213300086280001,4013.0,Odisha,Mayurbhanj,KAPTIPADA,Poradiha,"21°33'0"" N","86°28'0"" E",2021.0,7.13,100.0,0,37.0,8.0,5,1.6,,37.0,8.0,4.0,3.7,1.4,0.11,,,
W221430086353201,4014.0,Odisha,Mayurbhanj,BANGIRIPOSI,Saraskona,"22°14'30"" N","86°35'32"" E",2021.0,7.74,820.0,0,224.0,102.0,70,27.1,,305.0,78.0,27.0,42.5,7.4,0.25,,,
W213900086390001,4015.0,Odisha,Mayurbhanj,GOPA BANDHU NAGAR,Similibandh,"21°39'0"" N","86°39'0"" E",2021.0,7.94,480.0,0,207.0,39.0,17,1.9,,187.0,60.0,9.0,21.0,4.3,0.27,,,
W215036086560704,4016.0,Odisha,Mayurbhanj,MURUDA,Sirsapal,"21°50'37"" N","86°56'7"" E",2021.0,7.15,90.0,0,16.0,14.0,8,5.7,,25.0,4.0,4.0,7.2,1.9,0.03,,,
W220118086571301,4017.0,Odisha,Mayurbhanj,SULIA PADA,Sullyapada,"22°1'18"" N","86°57'13"" E",2021.0,7.48,120.0,0,39.0,13.0,7,4.8,,48.0,12.0,4.0,4.7,0.5,0.05,,,
W215004087063201,4018.0,Odisha,Mayurbhanj,RASA-GOBINDAPUR,Tikapada (Balisahi),"21°50'5"" N","87°6'32"" E",2021.0,7.74,170.0,0,49.0,16.0,7,23.9,,62.0,21.0,2.0,7.6,4.4,0.07,,,
W213245086320601,4019.0,Odisha,Mayurbhanj,KAPTIPADA,Udala,"21°32'45"" N","86°32'6"" E",2021.0,7.56,380.0,0,68.0,64.0,16,43.2,,103.0,33.0,5.0,33.3,7.6,0.03,,,
W215036086560706,4020.0,Odisha,Mayurbhanj,MURUDA,Vurusani,"21°50'37"" N","86°56'7"" E",2021.0,8.07,450.0,0,229.0,22.0,8,3.2,,197.0,66.0,8.0,7.4,8.6,0.12,,,
W191925082404202,4021.0,Odisha,Nabarangpur,TENTULIKHUNTI,Anchalguma1,"19°19'25"" N","82°40'42"" E",2021.0,7.38,1130.0,0,287.0,165.0,51,51,,350.0,110.0,18.0,65.9,55.0,0.21,,,
W193935082124601,4022.0,Odisha,Nabarangpur,UMARKOTE,Baheda,"19°39'35"" N","82°12'46"" E",2021.0,7.04,480.0,0,165.0,50.0,6,20,,185.0,60.0,9.0,23.0,3.0,0.22,,,
W191913082233102,4023.0,Odisha,Nabarangpur,NABARANGAPUR,Baksaguda,"19°19'13"" N","82°23'31"" E",2021.0,7.9,530.0,0,275.0,20.0,6,1,,225.0,54.0,22.0,17.0,2.0,0.4,,,
W194158082074701,4024.0,Odisha,Nabarangpur,UMARKOTE,Bhaskel-dam sit,"19°41'58"" N","82°7'47"" E",2021.0,7.73,1670.0,0,378.0,292.0,57,11,,575.0,152.0,47.0,71.0,82.0,0.23,,,
W191806082180801,4025.0,Odisha,Nabarangpur,KOSAGUMUDA,Dadia-Majhiguda,"19°18'6"" N","82°18'8"" E",2021.0,7.88,420.0,0,226.0,17.0,1,2,,200.0,48.0,19.0,2.0,1.0,0.09,,,
W191244082335101,4026.0,Odisha,Nabarangpur,NANDAHANDI,Daibata,"19°12'44"" N","82°33'51"" E",2021.0,6.05,180.0,0,67.0,22.0,1,3,,65.0,20.0,4.0,9.0,1.0,0.05,,,
W192710082243001,4027.0,Odisha,Nabarangpur,DABUGAN,Debugaon,"19°27'10"" N","82°24'30"" E",2021.0,6.44,910.0,0,73.0,240.0,4,62,,385.0,122.0,19.0,30.0,3.0,0.21,,,
W191905082255701,4028.0,Odisha,Nabarangpur,PAPARAHANDI,Dengaguda,"19°19'5"" N","82°25'57"" E",2021.0,7,320.0,0,98.0,30.0,25,13,,120.0,38.0,6.0,16.0,4.0,0.11,,,
W191602082423301,4029.0,Odisha,Nabarangpur,TENTULIKHUNTI,Digi,"19°16'2"" N","82°42'33"" E",2021.0,7.43,1000.0,0,348.0,130.0,33,36,,295.0,72.0,28.0,39.0,90.0,0.29,,,
W193935082041001,4030.0,Odisha,Nabarangpur,UMARKOTE,Dondasora,"19°39'35"" N","82°4'10"" E",2021.0,7.51,240.0,0,85.0,20.0,5,10,,100.0,32.0,5.0,7.0,2.0,0.24,,,
W193849082233701,4031.0,Odisha,Nabarangpur,JHARIGAN,Fufugaon,"19°38'49"" N","82°23'37"" E",2021.0,7.34,680.0,0,195.0,97.0,1,33,,200.0,68.0,7.0,39.0,40.0,0.29,,,
W191328082213901,4032.0,Odisha,Nabarangpur,KOSAGUMUDA,Karchamal,"19°13'28"" N","82°21'39"" E",2021.0,7.56,700.0,0,226.0,110.0,1,2,,340.0,70.0,40.0,2.0,1.4,0.16,,,
W191812082204501,4033.0,Odisha,Nabarangpur,KOSAGUMUDA,Kodinga,"19°18'12"" N","82°20'45"" E",2021.0,5.64,190.0,0,61.0,22.0,1,15,,60.0,20.0,2.0,14.0,0.8,0.04,,,
W191502082354101,4034.0,Odisha,Nabarangpur,NANDAHANDI,Kurlaghati,"19°15'2"" N","82°35'41"" E",2021.0,6.89,170.0,0,49.0,20.0,1,6,,60.0,20.0,2.0,8.0,2.5,0.21,,,
W192802082343201,4035.0,Odisha,Nabarangpur,PAPARAHANDI,Maidalpur1,"19°28'2"" N","82°34'32"" E",2021.0,7.38,1110.0,0,336.0,157.0,55,45,,475.0,90.0,61.0,19.0,27.0,0.39,,,
W191413082401201,4036.0,Odisha,Nabarangpur,NANDAHANDI,Nandahandi,"19°14'13"" N","82°40'12"" E",2021.0,7.11,240.0,0,92.0,20.0,1,14,,90.0,26.0,6.0,12.0,3.0,0.12,,,
W191409082325601,4037.0,Odisha,Nabarangpur,NABARANGAPUR,Nowrangpur 1,"19°14'9"" N","82°32'56"" E",2021.0,6.27,330.0,0,67.0,72.0,1,26,,90.0,28.0,5.0,33.0,1.0,0.03,,,
W191405082341801,4038.0,Odisha,Nabarangpur,NANDAHANDI,Rangamatiguda,"19°14'5"" N","82°34'18"" E",2021.0,7.21,360.0,0,153.0,17.0,1,29,,150.0,54.0,4.0,10.0,5.0,0.06,,,
W191437082391901,4039.0,Odisha,Nabarangpur,NANDAHANDI,Sagarmunda,"19°14'37"" N","82°39'19"" E",2021.0,7.49,290.0,0,146.0,15.0,1,1,,85.0,30.0,2.0,20.0,10.0,0.27,,,
W191716082430901,4040.0,Odisha,Nabarangpur,TENTULIKHUNTI,Udaipur,"19°17'16"" N","82°43'9"" E",2021.0,7.39,610.0,0,238.0,50.0,16,15,,175.0,62.0,5.0,26.0,56.0,0.49,,,
W193950082122501,4041.0,Odisha,Nabarangpur,UMARKOTE,Umarkot,"19°39'50"" N","82°12'25"" E",2021.0,6.92,270.0,0,110.0,20.0,3,1,,105.0,40.0,1.0,12.0,0.8,0.47,,,
W202343084352201,4042.0,Odisha,Nayagarh,GANIA,Banigocha,"20°23'43"" N","84°35'22"" E",2021.0,8.4,940.0,3,256.0,121.0,51,15,,332.0,88.0,27.0,62.0,2.5,0.514,,,
W202420084395802,4043.0,Odisha,Nayagarh,DASAPALLA,Durga Prasad,"20°24'20"" N","84°39'58"" E",2021.0,8,260.0,0,140.0,7.0,0,7,,107.0,14.0,17.0,9.0,1.5,0.0814,,,
W202218084465901,4044.0,Odisha,Nayagarh,DASAPALLA,Rangamatia,"20°22'18"" N","84°46'59"" E",2021.0,8.4,1070.0,3,323.0,102.0,50,46,,286.0,33.0,49.0,113.0,0.82,1.74,,,
W202416084453401,4045.0,Odisha,Nayagarh,GANIA,Takara,"20°24'16"" N","84°45'34"" E",2021.0,8.4,830.0,3,232.0,125.0,20,6.5,,260.0,76.0,17.0,56.0,25.0,0.547,,,
W201826082480301,4046.0,Odisha,Nuapada,KHARIAR,Junani,"20°18'26"" N","82°48'3"" E",2021.0,7.74,600.0,0,228.0,43.0,51,5.1,,195.0,39.0,24.0,45.7,0.3,0.32,,,
W201740082453701,4047.0,Odisha,Nuapada,KHARIAR,Khariar,"20°17'40"" N","82°45'37"" E",2021.0,8,240.0,0,120.0,7.0,9,1.5,,86.0,27.0,4.0,13.0,0.9,0.42,,,
W201749082463401,4048.0,Odisha,Nuapada,KHARIAR,Padampur,"20°17'49"" N","82°46'34"" E",2021.0,7.63,420.0,0,145.0,48.0,20,3.9,,165.0,45.0,13.0,18.9,0.3,0.35,,,
W211948084184101,4049.0,Odisha,Sambalpur,JUJOMURA,Amlipani,"21°19'48"" N","84°18'41"" E",2021.0,8,350.0,0,153.0,28.0,20,3.64,,87.0,35.0,10.0,18.0,9.0,0.328,,,
W212354084075601,4050.0,Odisha,Sambalpur,JUJOMURA,Badsahir,"21°23'54"" N","84°7'56"" E",2021.0,7.7,1550.0,0,268.0,316.0,135,3.15,,138.0,55.0,108.0,81.0,11.0,0.344,,,
W220615084161901,4051.0,Odisha,Sambalpur,BAMRA,Bampei,"22°6'15"" N","84°16'19"" E",2021.0,8,450.0,0,146.0,33.0,50,1.12,,97.0,39.0,26.0,11.0,1.0,0.162,,,
W220302084172501,4052.0,Odisha,Sambalpur,BAMRA,Bamra,"22°3'2"" N","84°17'25"" E",2021.0,8.2,1500.0,0,226.0,251.0,130,108,,337.0,135.0,39.0,99.0,7.0,0.189,,,
W213335084072201,4053.0,Odisha,Sambalpur,RENGALI,Barodungri (Orampara),"21°33'35"" N","84°7'22"" E",2021.0,8.11,350.0,0,153.0,16.0,41,2.11,,82.0,33.0,12.0,17.0,7.5,0.338,,,
W212236084041001,4054.0,Odisha,Sambalpur,JUJOMURA,Bhabanipali,"21°22'36"" N","84°4'10"" E",2021.0,7.76,800.0,0,201.0,86.0,104,26.71,,82.0,33.0,55.0,44.0,1.9,1,,,
W210448084220001,4055.0,Odisha,Sambalpur,RAIRAKHOL,Bhaluchuan,"21°4'48"" N","84°22'0"" E",2021.0,8,650.0,0,275.0,26.0,75,12.06,,36.0,14.0,40.0,63.0,5.0,1.36,,,
W214249084224602,4056.0,Odisha,Sambalpur,KOCHINDA,Boxma,"21°42'49"" N","84°22'46"" E",2021.0,8,950.0,0,189.0,107.0,87,116,,158.0,63.0,36.0,70.0,5.7,0.335,,,
W211630084334701,4057.0,Odisha,Sambalpur,NAKTIDEUL,Chandrapura,"21°16'30"" N","84°33'47"" E",2021.0,8,500.0,0,177.0,60.0,41,1.61,,107.0,43.0,27.0,20.0,1.9,0.211,,,
W210615084124001,4058.0,Odisha,Sambalpur,RAIRAKHOL,Charmal,"21°6'15"" N","84°12'40"" E",2021.0,8,300.0,0,92.0,19.0,5,89.2,,92.0,37.0,10.0,15.0,2.5,0.18,,,
W211705084075201,4059.0,Odisha,Sambalpur,JUJOMURA,Gargarbahal,"21°17'5"" N","84°7'52"" E",2021.0,7.8,160.0,0,61.0,9.0,1,34.36,,41.0,16.0,4.0,15.0,1.5,0.198,,,
W211854084062301,4060.0,Odisha,Sambalpur,JUJOMURA,Hathibari,"21°18'54"" N","84°6'23"" E",2021.0,7.8,850.0,0,256.0,81.0,105,3.56,,66.0,27.0,49.0,80.0,1.7,1.07,,,
W213211084240401,4061.0,Odisha,Sambalpur,JAMANKIRA,Jamankira 1,"21°32'11"" N","84°24'4"" E",2021.0,8,450.0,0,140.0,56.0,41,0.89,,82.0,33.0,15.0,46.0,2.3,0.446,,,
W212640084041501,4062.0,Odisha,Sambalpur,JUJOMURA,Jayantpur,"21°26'40"" N","84°4'15"" E",2021.0,7.9,450.0,0,171.0,42.0,26,38.1,,82.0,33.0,30.0,19.0,1.0,0.396,,,
W212752084135001,4063.0,Odisha,Sambalpur,JAMANKIRA,Kadalipali,"21°27'52"" N","84°13'50"" E",2021.0,7.8,450.0,0,214.0,16.0,51,4.88,,41.0,16.0,40.0,18.0,5.0,0.184,,,
W212614084015901,4064.0,Odisha,Sambalpur,JAMANKIRA,Katar Kela,"21°26'14"" N","84°1'59"" E",2021.0,8.1,350.0,0,116.0,26.0,32,26.61,,82.0,33.0,16.0,14.0,1.0,0.232,,,
W215450084231501,4065.0,Odisha,Sambalpur,BAMRA,Kesaibahal,"21°54'50"" N","84°23'15"" E",2021.0,7.9,300.0,0,92.0,37.0,16,28.08,,82.0,33.0,13.0,15.0,5.0,0.154,,,
W213302084211201,4066.0,Odisha,Sambalpur,JAMANKIRA,Kuagola,"21°33'2"" N","84°21'12"" E",2021.0,8,250.0,0,116.0,14.0,15,1.49,,77.0,31.0,5.0,15.0,5.0,0.189,,,
W214433084205401,4067.0,Odisha,Sambalpur,KOCHINDA,Kuchinda,"21°44'33"" N","84°20'54"" E",2021.0,8,200.0,0,122.0,16.0,4,6.67,,41.0,16.0,13.0,15.0,2.71,0.259,,,
W214553084313901,4068.0,Odisha,Sambalpur,KOCHINDA,Kusumi,"21°45'53"" N","84°31'39"" E",2021.0,7.8,950.0,0,220.0,153.0,110,7.24,,214.0,86.0,34.0,62.0,2.0,0.177,,,
W214508084263701,4069.0,Odisha,Sambalpur,KOCHINDA,Loiraguna,"21°45'8"" N","84°26'37"" E",2021.0,8,400.0,0,183.0,16.0,25,6.79,,46.0,18.0,34.0,10.0,1.7,0.2,,,
W211247084290501,4070.0,Odisha,Sambalpur,NAKTIDEUL,Majhipal,"21°12'47"" N","84°29'5"" E",2021.0,8,85.0,0,43.0,5.0,1,4.8,,15.0,6.0,4.0,4.0,4.77,0.0612,,,
W211015084095001,4071.0,Odisha,Sambalpur,RAIRAKHOL,Mochibahal,"21°10'15"" N","84°9'50"" E",2021.0,7.7,600.0,0,201.0,67.0,53,19.23,,77.0,31.0,39.0,41.0,5.81,0.167,,,
W211520084322601,4072.0,Odisha,Sambalpur,NAKTIDEUL,Naktideol,"21°15'20"" N","84°32'26"" E",2021.0,7.9,200.0,0,85.0,12.0,2,52.6,,61.0,25.0,10.0,10.0,1.65,0.247,,,
W212538084005101,4073.0,Odisha,Sambalpur,MANESWAR,Naxapali,"21°25'38"" N","84°0'51"" E",2021.0,7.8,1150.0,0,238.0,204.0,125,6.68,,102.0,41.0,72.0,91.0,7.0,0.774,,,
W212730084064001,4074.0,Odisha,Sambalpur,JUJOMURA,Nildungri,"21°27'30"" N","84°6'40"" E",2021.0,8.3,450.0,0,201.0,23.0,13,71.6,,56.0,22.0,35.0,17.0,23.0,0.477,,,
W212700084085701,4075.0,Odisha,Sambalpur,JUJOMURA,Padiabahal,"21°27'0"" N","84°8'57"" E",2021.0,7.9,250.0,0,92.0,23.0,12,33.05,,46.0,18.0,9.0,19.0,23.0,0.384,,,
W210400084200002,4076.0,Odisha,Sambalpur,RAIRAKHOL,Rairakhol(rampu,"21°4'0"" N","84°20'0"" E",2021.0,8,700.0,0,232.0,84.0,58,4.7,,112.0,45.0,49.0,19.0,1.0,0.31,,,
W213755084025801,4077.0,Odisha,Sambalpur,DHANKAUDA,Rengali,"21°37'55"" N","84°2'58"" E",2021.0,7.9,400.0,0,140.0,46.0,26,20.99,,77.0,31.0,19.0,27.0,3.0,0.287,,,
W214249084224601,4078.0,Odisha,Sambalpur,JAMANKIRA,Subarna Pali,"21°42'49"" N","84°22'46"" E",2021.0,8,250.0,0,79.0,12.0,9,77.52,,61.0,25.0,10.0,19.0,3.6,0.376,,,
W212552084033901,4079.0,Odisha,Sambalpur,MANESWAR,Talpali,"21°25'52"" N","84°3'39"" E",2021.0,7.8,300.0,0,140.0,19.0,8,22.33,,128.0,51.0,1.0,16.0,3.0,0.233,,,
W214647084181701,4080.0,Odisha,Sambalpur,KOCHINDA,Telitiliamal,"21°46'47"" N","84°18'17"" E",2021.0,8.3,450.0,0,244.0,14.0,12,31.95,,41.0,16.0,15.0,72.0,5.0,0.703,,,
W210653084231901,4081.0,Odisha,Sambalpur,NAKTIDEUL,Terebera,"21°6'53"" N","84°23'19"" E",2021.0,7.9,400.0,0,244.0,23.0,12,2.36,,66.0,27.0,29.0,20.0,1.0,0.742,,,
W212534083531701,4082.0,Odisha,Sambalpur,DHANKAUDA,Babubandha,"21°25'34"" N","83°53'17"" E",2021.0,7.47,438.0,0,244.2,38.2,5,0.9,,238.7,56.36,23.79,6.4,6.5,0.33,,,
W212633083545301,4083.0,Odisha,Sambalpur,DHANKAUDA,Baijamunda,"21°26'33"" N","83°54'53"" E",2021.0,7.78,454.0,0,319.1,15.7,3.2,0,,127.8,14.61,22.17,74.0,0.8,1.1,,,
W211839083565001,4084.0,Odisha,Sambalpur,MANESWAR,Baragaon,"21°18'39"" N","83°56'50"" E",2021.0,8.08,230.0,0,137.7,20.2,11.6,0,,122.2,29.23,11.95,14.1,1.2,0.27,,,
W212022083585101,4085.0,Odisha,Sambalpur,MANESWAR,Bausenmura,"21°20'22"" N","83°58'51"" E",2021.0,7.89,654.0,0,288.2,72.1,53.1,1.6,,270.8,37.58,42.98,29.9,34.0,0.35,,,
W211931083571701,4086.0,Odisha,Sambalpur,MANESWAR,Chhachanpali,"21°19'31"" N","83°57'17"" E",2021.0,7.76,484.0,0,234.6,33.6,44.1,0.3,,166.7,22.96,26.55,47.6,1.7,0.33,,,
W212038083531101,4087.0,Odisha,Sambalpur,MANESWAR,Chiplima,"21°20'38"" N","83°53'11"" E",2021.0,7.82,350.0,0,237.8,15.7,3.6,1.8,,194.4,58.45,11.77,8.9,7.4,0.4,,,
W213130083541501,4088.0,Odisha,Sambalpur,DHANKAUDA,Christianpara,"21°31'30"" N","83°54'15"" E",2021.0,7.48,506.0,0,120.7,96.1,16.8,1.5,,114.6,25.05,12.64,59.2,1.2,0.39,,,
W204148085445401,4089.0,Odisha,Sambalpur,MANESWAR,Deogaon,"21°13'6"" N","83°54'59"" E",2021.0,8.3,1630.0,0,140.8,235.5,100.1,11.2,,385.4,79.33,45.49,57.3,31.3,0.29,,,
W211510083554001,4090.0,Odisha,Sambalpur,MANESWAR,Dhama,"21°15'10"" N","83°55'40"" E",2021.0,7.95,500.0,0,160.9,76.9,17.4,3.8,,187.5,31.31,26.55,27.9,1.3,0.2,,,
W212810084000601,4091.0,Odisha,Sambalpur,DHANKAUDA,Dhanakauda,"21°28'10"" N","84°0'6"" E",2021.0,7.5,578.0,0,67.0,91.3,55,10,,182.3,43.84,17.69,38.6,3.8,0.28,,,
W212639083592701,4092.0,Odisha,Sambalpur,MANESWAR,Dhanupalli,"21°26'39"" N","83°59'27"" E",2021.0,8.27,584.0,0,262.8,59.1,51,2.3,,175.7,33.4,22.42,83.2,1.6,2.08,,,
W211419083562001,4093.0,Odisha,Sambalpur,MANESWAR,Gainpura,"21°14'19"" N","83°56'20"" E",2021.0,8.11,526.0,0,120.7,50.5,38.7,10.2,,161.5,37.58,16.42,30.5,1.9,0.34,,,
W213143083585501,4094.0,Odisha,Sambalpur,DHANKAUDA,Golgunda,"21°31'43"" N","83°58'55"" E",2021.0,8.28,457.0,0,227.9,31.2,49,0,,125.0,20.88,17.7,61.0,2.1,0.69,,,
W212533083535801,4095.0,Odisha,Sambalpur,MANESWAR,Gosala,"21°25'33"" N","83°53'58"" E",2021.0,8.22,538.0,0,154.2,74.5,60.7,5.7,,109.4,31.31,7.57,84.2,2.9,1.05,,,
W213526084003301,4096.0,Odisha,Sambalpur,DHANKAUDA,Goudpalli 1,"21°35'26"" N","84°0'34"" E",2021.0,8.2,380.0,0,308.4,7.2,22.3,0.6,,224.0,37.57,31.6,17.9,1.6,0.82,,,
W213537084012501,4097.0,Odisha,Sambalpur,DHANKAUDA,Gunchamal,"21°35'37"" N","84°1'25"" E",2021.0,7.64,520.0,0,73.7,88.9,38,2.8,,99.0,25.05,8.84,65.0,9.0,0.14,,,
W213150083535001,4098.0,Odisha,Sambalpur,DHANKAUDA,Hirakud,"21°31'50"" N","83°53'50"" E",2021.0,7.92,253.0,0,106.1,24.6,30.6,0.7,,94.7,27.14,6.53,25.3,3.7,0.1,,,
W211155083550801,4099.0,Odisha,Sambalpur,MANESWAR,Hotapala,"21°11'55"" N","83°55'8"" E",2021.0,7.85,404.0,0,143.9,31.4,25.8,0.2,,122.2,25.05,14.48,28.3,4.9,0.3,,,
W213305083583801,4100.0,Odisha,Sambalpur,DHANKAUDA,Jamadarpali,"21°33'5"" N","83°58'38"" E",2021.0,8.26,404.0,0,174.3,28.8,9.1,2.9,,119.8,27.14,12.63,26.0,13.7,1.52,,,
W213138083585801,4101.0,Odisha,Sambalpur,DHANKAUDA,Jugipali,"21°31'38"" N","83°58'58"" E",2021.0,7.76,400.0,0,256.6,24.4,1.9,0.3,,158.7,25.05,23.35,37.1,6.7,0.48,,,
W212124083581301,4102.0,Odisha,Sambalpur,MANESWAR,Khunti,"21°21'24"" N","83°58'13"" E",2021.0,8.28,706.0,0,368.7,57.7,44.1,9.6,,296.9,89.76,17.66,37.8,42.0,0.29,,,
W211055083544501,4103.0,Odisha,Sambalpur,MANESWAR,Larasara,"21°10'55"" N","83°54'45"" E",2021.0,8.11,182.0,0,134.1,9.6,4.4,0.7,,99.0,18.79,12.64,18.7,1.6,0.51,,,
W212422083594501,4104.0,Odisha,Sambalpur,MANESWAR,Maltisubanpur,"21°24'22"" N","83°59'45"" E",2021.0,8,1047.0,0,147.5,213.9,83.9,6.2,,291.7,39.66,46.78,113.0,1.9,1.11,,,
W213541084000301,4105.0,Odisha,Sambalpur,DHANKAUDA,Pitapali,"21°35'41"" N","84°0'3"" E",2021.0,7.92,1135.0,0,100.5,223.5,162,8,,406.3,83.5,48.02,79.7,29.4,0.32,,,
W213008083563501,4106.0,Odisha,Sambalpur,MANESWAR,Remerha,"21°30'8"" N","83°56'35"" E",2021.0,8.21,351.0,0,174.3,24.0,13.7,0,,99.0,18.79,12.64,32.7,4.6,0.93,,,
W212250083531501,4107.0,Odisha,Sambalpur,MANESWAR,Rupapali,"21°22'50"" N","83°53'15"" E",2021.0,8.6,172.0,0,100.2,13.5,12.8,0,,83.3,20.88,7.56,12.2,4.1,0.21,,,
W204915081032601,4108.0,Odisha,Sambalpur,DHANKAUDA,Sambalpur,"21°28'23"" N","83°57'37"" E",2021.0,8.21,210.0,0,114.4,15.1,15.6,0,,80.4,16.7,9.39,18.8,8.5,0.31,,,
W204900083454801,4109.0,Odisha,Sonepur,SONEPUR,Bagduli,"20°49'0"" N","83°45'48"" E",2021.0,7.9,970.0,0,153.0,177.0,44,30,,350.0,68.0,44.0,57.0,6.9,0.34,,,
W203908083390301,4110.0,Odisha,Sonepur,TARBHA,Palsapadar,"20°39'8"" N","83°39'3"" E",2021.0,7.91,730.0,0,287.0,47.0,44,21,,285.0,56.0,35.0,35.0,2.9,0.56,,,
W204225083401901,4111.0,Odisha,Sonepur,TARBHA,Sargaj 1,"20°42'25"" N","83°40'19"" E",2021.0,7.55,1200.0,0,195.0,215.0,93,43,,355.0,108.0,21.0,108.0,6.0,1.01,,,
W205116083492201,4112.0,Odisha,Sonepur,SONEPUR,Arjunpur,"20°51'16"" N","83°49'22"" E",2021.0,7.88,1260.0,0,334.0,195.0,27,44.19,,391.0,82.0,45.0,107.0,2.1,0.3,,,
W205713083461501,4113.0,Odisha,Sonepur,BINIKA,Bausuni,"20°57'13"" N","83°46'15"" E",2021.0,7.42,1940.0,0,556.0,309.0,24,44.61,,616.0,125.0,74.0,160.0,4.88,0.24,,,
W210100083420301,4114.0,Odisha,Sonepur,DUNGURIPALI,Bhimtikra,"21°1'0"" N","83°42'3"" E",2021.0,7.69,580.0,0,267.0,30.0,9,3.73,,245.0,54.0,27.0,18.0,0.85,0.44,,,
W205537084033201,4115.0,Odisha,Sonepur,BIRAMAHARAJPUR,Biramaharajpur,"20°55'37"" N","84°3'32"" E",2021.0,7.44,1710.0,0,543.0,228.0,44,46.83,,516.0,121.0,52.0,152.0,5.11,0.12,,,
W210409083470501,4116.0,Odisha,Sonepur,BINIKA,Bishalpali,"21°4'9"" N","83°47'5"" E",2021.0,7.54,990.0,0,346.0,103.0,16,46.83,,363.0,86.0,36.0,58.0,3.6,0.4,,,
W205633083461201,4117.0,Odisha,Sonepur,SONEPUR,Borumunda,"20°56'33"" N","83°46'12"" E",2021.0,7.59,620.0,0,212.0,67.0,25,43.42,,210.0,50.0,21.0,43.0,2.93,0.34,,,
W210248083480001,4118.0,Odisha,Sonepur,ULUNDA,Danipali,"21°2'48"" N","83°48'0"" E",2021.0,7.58,950.0,0,349.0,105.0,22,18.17,,324.0,73.0,34.0,68.0,1.22,0.45,,,
